gene	log2fc	pval
LILRB3	-0.3108635548696632	8.180586694776266e-09
LILRA6	-0.9703085136434472	1.7611559334365812e-07
ZBTB46	-0.10423397154103703	0.3468822760667628
SLC35F5	0.367358916707051	4.337432203118888e-06
INSIG2	0.6489769516966948	7.03633035383481e-18
PSD4	-0.10665173392605827	8.970575217870299e-05
ALKBH7	-0.1432641175847131	0.004187105053244145
CLPP	0.2009056008597494	3.5264638588494464e-09
THOC2	0.4124984195247342	1.1876471722011623e-42
C3	-1.00682708646882	1.8117470105377944e-51
SH2D3A	0.13284974645575898	0.0028832220576178523
FOSB	-1.0545991937884562	1.87569343938971e-12
RTN2	-0.3237420438297995	2.6255542343934687e-08
VASP	-0.025642519938028782	0.3789023132070799
SYMPK	0.3707188149056414	6.431635055441777e-50
CFAP61	-0.241930553731607	0.047297094656968304
CD93	-1.2659550741340238	2.526429690033146e-60
PSMF1	-0.11633734604896966	0.0844301621425063
TMX4	-0.22672190411802587	1.8955918742450325e-06
AP5S1	-0.04504342452320859	0.14049039882389694
RRBP1	0.8545778527559837	1.0148819834372942e-63
DSTN	-0.30709356374401775	5.450277326516255e-13
SNRPB2	0.41448726665787605	2.231358008922772e-53
FAM110A	0.16727087262644777	0.001203027417503285
S1PR4	-0.3635478697803327	0.003969889120778598
NCLN	0.13090069315545722	6.501842487430002e-06
PITHD1	-0.41385326275828893	2.1788299525958042e-33
FNTB	-0.2285913837736678	2.6439306502610813e-08
ARMCX5	0.4325537815602941	2.2753973507202238e-08
RALY	0.3950466220826002	6.319241550874722e-30
UROD	-0.263323993546052	2.154330967010688e-15
KLC1	0.4385314158766108	3.737434912058437e-12
IGFLR1	0.7220097390123652	9.429202938628192e-13
CAPNS1	-0.380191616263573	8.880264252657092e-35
PDCD2L	0.41916696078507554	3.2344405575819273e-21
UBA2	0.222355454471744	7.174954014372114e-18
KRT13	-0.5799285006731649	0.0008630730797030136
NR1D1	-0.08494106723243332	0.28218972091645345
ARL2	-0.338671459255375	1.6080753086175644e-14
BCL2L12	-0.21164717437038377	0.010323242640654763
RRAS	-1.2345508962305711	8.752822995967141e-78
NOP53	0.3209119425239123	3.712614976950071e-09
SBDS	-0.07201205591776028	0.009310913262104441
MLX	0.19781051769273772	6.24643410078873e-12
DNASE1	0.07333208812987918	0.7989874472028705
TRAP1	0.6182368285664488	1.355432325518889e-31
SUGP1	0.08016094853513431	3.72829813459349e-06
DDX49	0.15669849939999977	2.36324359567134e-05
SDF2	0.5353686294860656	2.8988770683048763e-29
NSRP1	0.3373892350868929	3.870612215497303e-28
AHDC1	0.029465895664042403	0.39627911194113286
SLC35A2	0.9211445469625898	5.305689731901742e-36
CFP	-0.4042296324872836	4.361913061944819e-11
ELK1	-0.12269260051218166	0.04553572078110306
ATG14	0.24677832369096836	4.307849794584595e-13
DLGAP5	0.6429015267647012	2.8927132411114447e-12
L3HYPDH	-0.39985422322596703	2.4353872062558127e-25
HSPA2	-0.644605479441146	1.5160440406094806e-28
SGPP1	0.19152592397346024	6.386849698964709e-07
PLEKHG3	0.1782637408647584	2.9731012479086832e-05
AIF1L	-0.7027264215742763	2.36620039022365e-22
CANX	0.4937446752251773	1.0243945990695171e-19
PYCARD	0.1988279437655746	1.2162314595125798e-05
COX7C	0.4156314745328538	3.91615983256233e-16
PHPT1	-0.01449935408801779	0.6632887394758313
TRAF2	0.2507978972736735	8.34434343562539e-12
HELB	0.03942066885294766	0.6935251786060269
TSPAN8	0.12021308157693777	0.4353012600812058
RAB3IP	-0.055539099271992326	0.2676723374690842
YEATS4	0.3110411932717639	4.3015337294989395e-29
NDUFB2	0.06877398957741257	0.4832143476651509
ZNF777	0.08455121337640109	0.3351915582688304
IDUA	0.01722560549700299	0.7482362778179571
PIN1	-0.2771268359377045	3.4430112036175888e-34
FBXL12	-0.33989199661816527	3.862914549543953e-11
CYP4F11	0.04451508675871184	0.7036748886100096
SIN3B	0.054557464760522305	0.02766641059495173
KLF2	-0.5685051973872738	0.001546014373551383
GFER	-0.0742258985420639	0.05888724336018939
SYNGR3	0.49663677851784865	0.26254838995637214
RAB40C	0.09409223824383549	0.10909155327576346
CLEC4M	-0.900774239515512	0.004427971539466964
TICAM1	-0.03961872108232807	0.3821744124806439
MON1B	-0.16285083592825356	6.255220862552058e-14
METTL25	-0.2999240706790638	5.2775166353810375e-08
EIF3K	0.14994465445462557	1.453494399368779e-14
EMC6	-0.1462085475326917	5.469266612404346e-06
TUBA4A	0.2398809935612119	2.872811171993977e-10
VIL1	0.4641532077568048	0.0021660299569259784
AAMP	0.268393809842076	1.5673582183505812e-16
PNKD	0.006148122958417965	0.8845394203258048
TNFRSF19	-0.07193474705330909	0.5334145169223647
HSPB1	0.05579729822046515	0.2301245031974697
GNG11	-1.8396472295106086	5.608899504181872e-73
PTPN12	0.027828271757004773	0.2574296228689859
FGL2	-0.5089342950841385	3.939667441902768e-21
PEX1	0.30632017679838364	2.5452543185691166e-19
MTERF1	0.0039095737869973	0.9696954489564349
TUBGCP6	-0.11333155817559411	1.3815814959285687e-06
DGCR6L	-0.11107985648919512	0.30663669623158646
NCF4	-0.15484348419826732	0.0002527100262403688
CYTH4	-0.043026492300043614	0.21333474256199778
GCAT	-0.027513806204309987	0.758364048265169
SGSM3	0.2776995174421557	2.307272626697662e-07
SDF2L1	0.5047299643253779	7.530310780285072e-30
YWHAH	0.03472944692644432	0.1878304280192737
A4GALT	-0.281197064283236	0.211839616431463
CDC42EP1	-0.3874496334631974	3.52929647194952e-24
TST	0.1766697118799666	0.0002100906211489726
CCDC117	0.28881211423966013	1.1563595949147586e-15
APOL2	0.17199768732031767	0.001045185051111395
RAC2	0.04512720415665342	0.2945546948863934
LIF	-0.21402376951654342	0.06973741854913394
APOBEC3A	-0.4633260113077653	2.1292291569898507e-05
PMPCB	0.44005750808316507	3.0856860552338386e-24
ATP6V1F	-0.018740089835923353	0.5489757037976243
LSM8	0.15180658163526478	4.5810529832832354e-12
VGF	0.43376845424747	0.13915571470978633
STRIP2	-0.0010029761063811427	0.990699155362064
DNAJB9	-0.10371254285807655	0.1390404174781446
CALU	0.8128724139914218	1.6107053598769887e-59
SMO	0.4462730338627634	0.011834710901968427
IRF5	-0.25503284098266643	1.6649617242180613e-14
SIRT2	-0.1861712055578619	2.755430001411803e-10
MTX2	0.05680684955730146	0.008926671817583828
ARHGAP22	-0.10607767168250799	0.1861276976336941
PIAS1	-0.1349831598715156	0.00018536086998102388
SNAP23	-0.07232766363715609	0.011262674348454071
TMOD2	-0.958659261284907	2.9066965649475206e-80
ALDH1A2	-1.020659482102189	6.125133387584478e-35
KNSTRN	0.2769879459728495	0.02113933280300955
SERF2	0.6372264643839154	1.5996766607465707e-29
CLN6	0.04454060997157733	0.5509250436154974
VPS13C	-0.0567999121279982	0.02099776061370524
ISLR	0.22684205436368104	5.875736099641435e-05
AMOTL2	-0.3261356654536631	5.0009577808189436e-17
MBD4	0.3343799002143004	1.5799027254262393e-16
COPB1	0.43827990902192004	6.846417175846436e-68
CD68	-0.45383592203396406	4.834928781749339e-15
TXNDC17	0.7129060676459715	1.6336250246253377e-32
ATP1B2	-1.056922623312591	3.726008445541962e-16
FXR2	0.005875801944612992	0.8258006162731394
QTRT1	0.2063279272321883	1.672753726926623e-14
AP1M2	0.5249460181516373	6.612525633541539e-22
ERI1	0.3144450890134954	2.741457496443953e-18
CLEC11A	0.29559157713887996	2.2202499925369863e-06
KLK12	-0.022240902929247436	0.8851862992393607
SIGLEC9	-0.424074066902029	3.2344219307962727e-16
NFATC4	0.04529651448932881	0.1903104138556558
CMA1	-0.8793294074466128	4.072246357438602e-22
DHRS2	-0.1138683287882244	0.4970097660005708
PARP2	0.1876172118066849	1.463990896555093e-05
FOXA1	0.0858209628301018	0.24004558864672082
EAPP	0.17992900408461301	4.1829254728508646e-07
DAD1	0.017127378354416852	0.601938640476144
RAP1B	-0.4219920298822516	1.6468668857589989e-34
ADGRE1	-0.6113036815550347	0.00044088012303413295
ARHGEF6	-0.3665588944740399	8.415003934167247e-23
RPS4Y1	-0.007860997647791274	0.94894741855501
MAPK8IP3	0.0006858177236162464	0.9917646590370972
MKNK2	-0.36896969481928504	3.0296706726951537e-07
KLF16	0.829393637239696	1.1702668390172045e-27
ABHD17A	-0.25485279129291494	1.2968324266364493e-14
ZC3H14	0.4864048078779223	9.400125526187891e-52
LMAN1	0.4055419020015474	1.7529365599766587e-21
NUP37	0.2532123348363816	3.422252161527506e-29
DMXL2	-0.13927210743882962	7.008668518987705e-07
ANGEL1	-0.17395243287141862	0.0007605812409320883
ZFYVE26	-0.16031104734268542	1.6691726762514425e-08
VPS35L	-0.08653765888908817	5.722563751338317e-05
CORO7	0.050258612801056535	0.3290227161668559
CLSPN	0.06540614504076452	0.6005455448043902
DHX40	-0.024927501582491785	0.3757737105171021
DTWD1	-0.04267873637295029	0.3061709850462848
MEGF8	-0.07608002042303384	0.12485570679896374
IGSF21	0.7805323862983437	3.971108572270467e-22
KHNYN	0.07215313730807396	0.004207049266754612
CERS4	-0.1431469574442041	0.13569874809735363
LILRA2	-0.5842416167516303	3.022724274013029e-05
TUBG2	-0.35896826902030066	1.9689646253580785e-15
TUBG1	-0.09167988385248295	3.4930038866805146e-05
RPS16	0.6941407110273963	9.30959339325546e-64
SULT1C2	0.3733908227048881	0.0003167260330705162
NCAPG	0.49146684860426293	6.991376819133841e-14
RABGAP1L	-0.0055073238440327965	0.8048354134978306
ALOX12	-0.6195817707059967	7.139670046009035e-05
FBXO44	0.21932164292346032	0.17421571014404733
FBXO44	-0.1422684390725976	0.0007554990697277111
UGT2A3	-0.014412992072195319	0.969205548769052
ADAMTS2	0.9505104699344709	1.466675633810015e-30
CIAO3	0.2802732609552987	1.2645257283062754e-21
TRNT1	0.19038516854342719	1.3746516280353543e-09
PDGFRL	0.2532162958292784	1.9904679818697563e-05
DHX29	0.3068972502016829	1.411847176538216e-22
DHX58	-0.1225653036781566	0.0016743753129450198
KRT12	0.5648007984236625	0.00283118306776884
PCCB	-0.024246893428121717	0.6176925268634683
ARFGEF3	0.11604815133935638	0.026756887329411082
USP40	-0.03967844431914702	0.1573596375856857
SNX4	-0.061159572616295454	0.0376936504933012
SPAG1	0.25840085398507195	2.3090093619051794e-06
RRM2B	0.08828769468844788	0.11816759550679595
RAF1	-0.030831974316739764	0.1598685016754064
MED17	0.1746533815688267	4.898054700023324e-06
SCML2	-0.018027279664186227	0.8800153401027903
TSG101	0.2324348045650539	6.244973405837075e-29
CARD10	0.2509283942275823	2.386038892419548e-06
KIAA0930	0.08458063364202857	0.012923613707273166
DHX35	0.050438662736331866	0.0688907413447366
TRPC4AP	0.03771801328052179	0.4462577125922492
TYMP	0.2594650981453758	1.1515206495761641e-08
C20orf194	-0.7080113587313058	7.374465741448151e-33
ELN	-0.796039738175305	6.681303921522793e-19
TMCO6	-0.08968393348102055	0.056190128664842305
NDUFA2	0.12720322053834998	0.0004227721789369635
UBE4A	0.08701925117446127	0.0003018228200965141
POLDIP3	0.19514015821576264	1.5764407822704884e-11
POLDIP3	-0.20707299563561976	0.23242601683380973
TRMT2A	0.19847310879659857	5.588534107602237e-14
ESS2	0.04702229629903348	0.028289882910540073
ZKSCAN3	-0.12169224265371814	0.7851681776327755
KRT5	-0.9226858812105087	2.5670306757864204e-10
KRT6B	0.573263138420171	0.3819600874280907
GAMT	0.08811909236676829	0.04660385002368452
PSMG3	0.11105073945218666	0.0005607002881740638
STARD8	-1.050025278687725	1.0366447471527269e-11
ELOF1	0.7252720624415472	1.0150827844976308e-22
ANGPTL8	-0.44586259528076805	0.001679205360302511
CNN1	-1.2732538103327595	9.326319224782916e-51
NECTIN2	-0.111858642111221	0.00038394616629322184
NECTIN2	-0.3053965491146761	1.5727354018405597e-09
APOE	-0.47629004835895306	1.7542490245899667e-14
TOMM40	0.18343994722026588	2.391202656756108e-07
XPO7	-0.02796885663904184	0.2564900243315126
ACE2	-0.07818848890377139	0.5640512910871446
FAM98C	-0.21999717932100143	3.83817986906251e-09
SAFB2	0.4307457864492219	1.4623448380818652e-50
RPL36	0.22939159300657463	3.760456723073746e-07
PLVAP	-0.7929509944197062	3.0740823610037214e-30
BST2	-0.7335129863731826	6.953524524612886e-23
SLC27A1	-0.2532189240913112	1.8232944458799237e-11
USHBP1	-1.276511620501589	9.658350563107682e-40
COLGALT1	0.17775158174767688	6.538199983152351e-06
MRPL34	0.4653280483577209	1.8521916800599444e-17
PGLS	-0.1927443967807234	2.0668172297064263e-14
LSM7	-0.07405655190734156	0.006508045078741829
RSPH3	-1.2014575149339257	7.596358193362577e-19
MLLT1	0.11821460625939163	5.19281123549006e-05
AFDN	-0.3393218000175229	4.5889872833868836e-21
ACTN4	-0.33337894092588793	1.0915139309217482e-23
NDUFA10	0.1838037819024698	3.1477406987471543e-09
ZNF655	0.19446718489402107	3.4507750800551726e-06
CACNG6	0.44827772431198915	1.6685825735381684e-18
FCHO1	-0.07436502975144946	0.10252674900684107
SCO2	0.29511484604835453	1.7383345802369129e-09
PXDN	-0.037516104429759875	0.5075813049154574
SSBP4	-0.022783529719533138	0.7116011584459762
GDF15	0.2690144409196334	0.00018295515306123556
JUND	-0.14498361113373814	3.2749579646770043e-05
HRC	-0.7931775135346293	3.235297368184023e-17
TRPM4	-0.01318262503145511	0.7792599768586145
OLFM1	-0.8602829972512736	7.843419116208068e-42
NUMBL	-0.13425027364518904	0.0008931215896204869
TNNI2	-1.3709947303245862	5.281113829374715e-09
ATXN10	0.31957712036455366	1.123394292280121e-25
TUBGCP2	-0.10932190059444227	3.987476748131773e-09
HBZ	-1.9306263424226784	1.0917938320383124e-45
MNX1	0.6041034617727982	3.053170566217082e-07
ALKBH6	0.008290776931954765	0.9070746401356685
CEP85	0.16525743425505574	0.00013464173820667392
TAF4	0.10948246272730812	1.4503440578931275e-07
RBBP8NL	0.2002746944203849	0.003968161139074879
LAMA5	-0.7658880488818276	1.0146930571678954e-48
ADRM1	0.5252441656198773	1.6729480487752343e-58
ASS1	-0.037506467054635034	0.5310887319739676
UBE2M	0.09306984035320694	0.00010628383092396649
TRIM28	0.26093891800675245	7.418871811453565e-21
YIPF2	0.45161817793347275	1.5944631229986585e-22
EIF2S3	0.5917308069196175	5.64931921364244e-49
TMEM160	0.155559672963283	0.009677369499007545
ZC3H4	0.28663600801895106	1.5237082559957363e-37
MAP3K10	-0.37151638164624257	0.08312941513016106
SESN2	0.08874763363992143	0.1439448931844534
HIP1R	0.36081864029837296	1.8685768383663778e-19
MRPL4	0.053777672739195856	0.16246308199112922
EIF3G	0.3480629965769041	6.42010984163617e-47
ANGPTL6	-0.3401264667230374	0.0004166721103115133
SHFL	0.04669013397779728	0.06917599832464909
ZNF426	0.3739669312138644	1.9461341316218155e-06
ZNF331	-0.2309131116667475	0.00034916788236611404
C12orf65	0.49269928998793666	7.452619502612213e-14
GRWD1	0.13154709385766736	3.715722374880886e-07
NOL11	0.46709243663876454	4.0253871700940626e-36
UBE4B	0.17037310112468407	1.405921062935308e-12
RGN	-0.9895144922204775	1.229826748502266e-38
PPIL4	0.18207138842148718	8.19054556575283e-14
AKAP12	-1.1488492823342804	2.4165770911638767e-60
LATS1	-0.05184295122565168	0.07862088375398964
BPIFB1	-0.32345402029696724	0.03140141257835366
ACSS2	-0.23929525137068325	9.104683101085437e-09
GFAP	0.46160808095356987	0.012907635281190844
HIGD1B	-0.7534032949006364	0.005168880111773229
ATP6V1E1	-0.08801912499917584	0.0017678599286529697
COX4I1	0.4026496806678096	5.402578089374875e-18
EMC8	0.08879334590111294	0.00010785076216983166
GSE1	0.10965041702730055	0.0005376877239659675
GINS2	0.1092644227569178	0.23687022079334327
F12	-0.7341247760704958	4.044232290467282e-27
RLIM	0.3230550549513459	6.240321130809054e-10
ABCB7	0.3266317716931362	1.1483192442357675e-11
HAUS8	0.27160344219492816	3.837557451670507e-10
ADGRE3	-0.5401338661250302	5.941464459252191e-07
MRPS25	0.43515601460386377	8.387301963196514e-25
TBC1D5	-0.09469425379209795	3.0718221543626204e-05
CAPN7	-0.04301066800541996	0.019202280048424
RBSN	-0.3548060793640024	1.1808038137813887e-31
NAPSA	0.03438631099431075	0.712240241633518
NR1H2	-0.1684351659243268	0.010691608803723803
PDLIM4	0.5868113599016733	5.3753108327485327e-20
GFPT2	0.3735088940605049	3.8886487653623556e-08
RPL27	0.2957354023883657	1.6849299817650158e-12
ACLY	0.025728803638615627	0.39257632295492945
VPS25	-0.1941030309965916	4.238802563740204e-19
RAMP2	-1.472552252987545	1.474297623210309e-67
PCDHAC1	-0.2432351846375154	0.0085029927520965
NDFIP1	0.4345295470115338	2.0613894105788586e-08
UBE2D2	0.005855576769729254	0.9569065358884987
ATP6V0A4	0.08579310199940395	0.3366210886515847
EXOC4	-0.012720367716138346	0.4392264185590319
PPFIA1	0.1308688197562477	5.978623504390965e-08
FLYWCH1	0.23977636534369612	0.004491054264581619
BARX1	-0.15960103841338302	0.2969766034935944
WDR44	0.006745691483725703	0.7465823853962145
CKMT2	-0.5506335523293296	1.0168673473545583e-15
ZCCHC9	0.8468339429873897	1.0673563753005122e-47
KRT15	0.06153500143098356	0.6422787257251541
TNS4	0.4065866588571259	0.010668953610010785
RARA	0.2975518615363987	5.264573897544659e-10
PPP1R1B	0.33858133953468034	7.838125730270251e-05
FMO5	-0.11538238540154076	0.18992689235779808
PRKAB2	-0.2758627893374836	5.07572085599973e-17
FUS	0.3022819043275284	1.4677922665299384e-19
CHSY1	0.5554203483759862	1.5374918805819996e-16
SNRPA1	0.3967554739985856	8.723677400022401e-55
ADCY7	-0.2863911886970997	2.2955662458271414e-18
THAP1	-0.2286887416738563	0.12817157307530466
RHPN2	0.11554463241965654	0.06210565905850248
ACTR10	-0.24164291969721502	1.7234199206436448e-32
LGALS3	-0.09125491459193856	0.05169445904002212
DNAJB1	0.0816980724618957	0.0009445648912377448
RFX1	0.027496725169064276	0.17046736918349314
DCAF15	0.1926811373012788	0.004206099690292814
SDC1	0.39394826216300827	1.1788701968374036e-16
TRIM21	-0.10546881073300655	5.945426734452296e-05
SMARCC1	0.6753836764807153	5.865008130434511e-51
NUP210	0.3794550838288867	5.002874734104821e-16
HSD17B7	0.20203988604848458	4.4486653667937014e-08
EMILIN2	-0.13334543823012657	0.009449002301508323
ARFIP2	0.348895076467974	2.758075043163415e-22
RRP8	0.43843581088930816	2.901242099350035e-37
EFR3A	-0.0732657442873641	0.0073778490607285625
PTCD3	0.2162094804984464	8.654344298267437e-12
ILKAP	0.22167547215183397	7.15561978779066e-16
PER2	0.09589459119739543	0.24631542939778772
PTPRE	0.008392718720116057	0.7889724312118749
CARD6	-0.17584015383147353	4.835850309414715e-07
MYBBP1A	0.5130501350918086	4.755269603113444e-28
RPA1	0.22422586192330846	7.556230414696503e-17
SERPINF1	-0.2610308760902249	6.042510818615181e-06
EEFSEC	0.09070652768549661	4.393886142739157e-06
COQ3	-0.12860293796892056	0.0014978040562000422
LANCL2	-0.017451976642396477	0.6862791964200033
GRSF1	0.45003154471758866	6.265831005451375e-29
JCHAIN	-0.24472020502376757	0.014022190326719914
UTP3	0.6011235513869908	6.469719811969921e-43
WBP2	-0.3684019029029197	2.845883345881098e-22
TRIM47	-0.1274217186695089	4.79315914892582e-05
ZRANB2	0.3906670886124666	1.6663088367846318e-28
KDM6B	0.5892246443517917	0.021876166510496425
ASGR2	-0.7449954885389509	9.74534791130998e-14
CLEC10A	-0.1478729596724113	0.2790159823383744
RIDA	0.14499617993075128	0.0066519088647008645
MATN2	-0.4518530453986348	0.005389526182363715
PCBD2	-0.34513638464908636	1.1999583672843777e-14
ERAL1	0.3839206877815817	9.26688566444214e-14
NIP7	0.6797078130273465	3.8962453141344e-38
TERF2	0.15544134892194575	3.5673192455957974e-10
VPS4A	-0.11813761426153457	0.0004211444869405729
JAG1	-0.2518221928226335	0.0001741707157292006
HSPA12B	-1.787710246985742	2.2442639535560147e-99
SNAP25	-0.08382791021393249	0.8569350676964652
NXT1	-0.029907888128705637	0.5285700118157332
RIN2	-0.08112076493230871	0.0038241149198458705
APCS	-1.0320722195835903	8.568339871216319e-24
IGHMBP2	0.18156658843882054	5.955339678170272e-06
ACY3	0.31506171127079824	0.0018491886733314636
DPH2	-0.016524782151315788	0.6792057292827195
NASP	0.7335881669911106	8.884237440646431e-40
NASP	1.3861994323116928	9.249496019789848e-20
ZSWIM3	-0.3177912049902509	0.02977990326221541
SERINC3	0.2839499014094451	1.1671051676842809e-07
DMGDH	0.2701344193075762	0.08597736279050659
BHMT2	-0.10578610249060713	0.6523903582122154
AP3B1	0.19624090314943193	2.22707434732851e-20
ZBED3	-0.4477239481611339	6.513832896253595e-09
SLC14A2	0.2587912041327137	0.4898831635382627
XPO4	-0.14221279250965807	8.107828863533265e-12
MYH4	-0.614000079518425	0.0565993881331654
PEMT	-0.7296605380998655	7.768658857040983e-06
SCO1	0.040625116069031186	0.4029579105296599
CHI3L1	0.190550479294014	0.01965817191730477
MYBPH	0.13421054935623386	0.6086885435399122
RFXAP	0.28916277646586647	7.714432563556573e-10
MORC4	0.4403041173767874	0.016379547382768752
RNF128	-0.21492753757774952	0.05430562818249594
BTBD2	0.23779927536378173	3.1043466690252154e-10
KMT5C	-1.1571661321565756	3.5485841114903866e-12
HSPBP1	-0.036894603012034684	0.15250783010175079
CSNK1G2	-0.1762991931088046	0.00451817036062743
RTTN	-0.23469514015719545	2.5287977834382486e-05
MACROD1	-0.19184569250829148	9.798584185774387e-06
PLAAT4	-0.5645739156676995	4.619940748285558e-06
FOPNL	-0.15584698694635543	0.0005728289037314991
MED10	0.005614389109783874	0.8562910952150812
CCDC134	0.3893930995988072	1.729445887152104e-28
SEC14L4	-1.2036766146219016	9.686340612326502e-43
PI4KA	-0.18567989027969095	4.036129811748829e-17
GIMAP4	-0.5464561492848362	1.9157462495533965e-24
MKRN1	0.1850642569660882	8.818085848585988e-10
ACTR3B	-0.2386221330142123	2.5917079294707626e-08
NTS	0.06481142663269136	0.7523953093237103
BTG1	-0.2766101683132245	2.4869771375204334e-05
ATP13A3	0.2473351406254839	0.07100001807804084
DYDC2	-0.9440697379198779	1.7001927258474352e-17
IPO8	-0.12308550264478613	7.24317994936767e-05
FABP4	-1.828399584382754	1.829971566444984e-68
CCDC59	0.06706026165857505	0.21101134503706911
LYVE1	-1.6790752368978243	5.120477776451441e-75
SBF2	-0.5667883281103604	2.089334437885723e-56
RRAS2	-0.5981653614066679	6.864315908232588e-31
SARAF	-0.009665451411340797	0.8443143854086663
ERG28	-0.14230852788730167	0.018241993613127
DGLUCY	-0.3041706715376176	9.127794489137545e-06
SYNJ2BP	0.1731227970658312	0.004827289382089721
TTC9	0.4020163795955082	2.2080754448133749e-13
MED6	0.37648977708112774	4.734413467065043e-37
EIF2S1	0.3811805604704669	1.641205869360192e-44
ELP3	0.23991534404293363	5.0865602388609877e-23
PEBP4	-1.266936763841132	3.628129790132932e-41
ADAMDEC1	0.27362624989063244	0.0018583798991675463
CTIF	-0.41691099833033923	9.674860354136239e-06
MBD2	0.1408960548696873	5.2205011778662943e-11
MRPS36	-0.10115847361864902	0.0020503091248867756
CCNB1	0.6582052173499303	3.7403945317688573e-11
CDK7	0.41346211399873	5.521219108332387e-46
CD180	0.01910511701021919	0.6631843343695424
IRAK2	0.3173626917159214	0.009113874733512448
CAMK1	-0.13966815022646198	0.00021796041721008653
VHL	0.06779510703909021	0.06074161135570335
BHLHE40	-0.01078337396021846	0.8465271479723738
ARL8B	-0.32615993895903306	5.317364629085263e-25
EDEM1	-0.06941868553835848	0.1414556926108601
CHL1	0.6864832483516622	0.13385269469959052
DPH6	-0.0949038367337578	0.010292302224109188
KATNBL1	-0.00010226302039773039	0.9985707793066639
EMC7	0.0430644342880595	0.08055437467520916
AMPD2	0.3172958938062935	3.1797955039206823e-31
REG4	0.03181829155228315	0.9242935499370614
GSTM5	-1.4794238569977212	8.921803054431793e-62
GSTM3	-0.8972000903563057	6.106306044923269e-33
SORT1	-0.22435393966521952	2.186130169421291e-05
LAMTOR5	-0.10575814879215976	0.0001683621327843328
NOTCH2	-0.09724990084994832	0.0005082990314035059
CD101	-0.46690857337766967	1.184668855426707e-14
AP4B1	-0.09647010219491581	0.00035595548931400406
ARF3	0.38465020501891695	2.702539201677683e-06
TMEM106C	0.289265537290025	0.35838008007896416
SLC38A2	0.2427328764967278	0.00017236703922030678
CMPK2	-0.3887671080733185	6.679000824758804e-18
SAA2	-0.7600602485635648	4.208688821712882e-05
FST	0.19683069551321802	0.15885831125201652
CFHR5	-0.3560822862784304	1.9883104231992373e-06
ERN2	0.10121760059467746	0.44604767563605857
NARS1	0.18018016601984344	1.881091344601874e-10
CCNH	0.28128457603799595	1.7797704964252937e-25
CABLES1	-0.35761728917570246	1.551448204900464e-09
RERG	-1.0794266946400313	2.1544808745071718e-58
DDB2	-0.06870161990656803	0.05268760376603514
ACP2	0.17218281464961321	3.158661197823909e-06
FOLH1	-0.4634893773108918	4.242496148098267e-12
RTL8C	-0.22714361371809158	6.609800515653556e-05
RAB33A	-0.5359344313905761	0.00036153455953594085
PHC2	0.2604613238903468	2.586343630727924e-20
TUT4	0.06127008123716197	0.0036260085677262913
PRPF38A	0.12666678988223198	4.1440240277150563e-10
DSG3	-0.8012062301388174	0.00010798983157334672
DSC1	-0.3738428347046162	0.0018120381259831228
FHOD3	0.6535441841533869	0.00012469766101074967
TIMM10	0.3384785474307913	1.6517313232638661e-21
AHNAK	-0.8145078596654076	4.078319361573268e-37
TCN1	-0.249130686057986	0.024767332487629697
CEP135	-0.5730819300199578	3.419976246802448e-41
PDGFRA	-0.2270844017488219	0.000108455572368275
CARS2	0.04916880911463756	0.31666088006300724
ADAMTS8	-0.9805036372630809	4.219161223885987e-21
APC	-0.2883879992772691	6.237396079826336e-19
UBQLN1	-0.2540750737449537	9.162811465961245e-09
ANXA1	-0.35712861347464653	3.4533255574062625e-09
USP30	0.2895352656124789	6.1302265336103e-10
SDS	0.4384913638988831	4.396148982777882e-07
MSI1	-0.0025862570674758667	0.980182077356282
HNF1A	0.165506326551054	0.6009435825652755
TBX3	-0.8876339254069865	1.367839776339078e-35
OASL	-0.2998903769740216	4.818663164652154e-09
TRAFD1	0.38593589183565913	4.340666514447538e-22
GSAP	-0.36666780317805636	6.4009650767431805e-12
PNPLA8	-0.020654768758619265	0.4205621829980662
HILPDA	0.8529997566894209	0.07816768542514765
RINT1	0.14128189210713354	3.267134786240557e-09
MDFIC	-0.2903095325230163	1.3501308101053806e-06
KMT2E	0.0014939514398314693	0.965551107535052
BACH2	-0.2498962875685725	0.00971791252132328
CEP162	-0.2889908126362716	1.4976926196530212e-05
NT5E	-0.27977030082024407	7.19400994679275e-05
ORC3	-0.0817681645322503	0.23417908208361865
LMO2	-0.5073501319150899	2.4433828279848275e-17
NAT10	0.5282139707742032	5.889228154631392e-45
EHF	0.40725319243587965	4.42403645056397e-10
PRRG4	-0.10197357265738198	0.4782957836493775
CD63	0.4236175869167719	2.597942567898388e-09
PRPH	-0.9553375669853397	2.332595184478502e-27
AVIL	-0.4859585641216789	4.096431282268791e-06
GDF11	-0.7374038795139626	0.0001199165887734024
AGAP2	-0.267688838253921	2.6614372167438e-15
CDK4	0.1488650809030381	0.0005371844740636241
PPP1R1A	-0.4313549404287546	0.00035335445501208867
TSPAN31	0.4161167125223122	6.799709474349356e-09
TFCP2	0.1009705715653232	6.620311710914414e-05
ESPL1	1.3273340947587977	4.461796605054168e-06
ZC3H10	0.180975092796792	0.00876641246098299
ACVR1B	0.23055881465414305	0.017848614445992568
OS9	0.5760641981057648	8.400865321335562e-23
PKIB	0.8593189244879417	1.569413069581194e-13
SMPD2	-0.08231695299824951	0.06286911444254059
